,titles,category
1091,이유는 원유  일본  이스라엘 하마스 충돌에   과  다른 목소리 ,World
1092,중동 사태에 연일   때리는    미국이 세계 평화의 적 ,World
1093,이스라엘 가자 사망자     명 육박  인질    명 끌려가 ,World
1094, 자막뉴스   차 중동전쟁 서막   슈퍼 핵항모  보낸  ,World
1095, 아이언돔 뚫은 하마스  수개월 전부터 치밀하게 준비 ,World
1096,    팔레스타인 지원 두고 분열 집행위  인도적 지원은 계속 ,World
1097,젤렌스키  우크라 국토방위군 사령관   개월 만에 교체,World
1098,대지진 전조  일본서  원인 불명  쓰나미 잇달아,World
1099, 국채금리 뛰자  기준금리 인상 신중론 꺼낸 연준,World
1100,돈 못 버는 중국인  국경절 황금연휴에  인당   만원도 안 썼다,World
1101,네타냐후  바이든에  협상불가  가자 진입 불가피 ,World
1102,미영프 등    정상  하마스 테러 규탄 이스라엘 자기방어권 지지 ,World
1103,미국      원유 유럽 수출 급증    에너지 안보 가치 증대 ,World
1104,  태양광 생산력  미국의   배,World
1105,   미국채 팔고 금 모으고 있지만  탈달러 대안이 없다 ,World
1106,하마스  이스라엘 공격 땐 인질  명씩 처형  양측 사망자     명 종합 ,World
1107,태국    년 만에 지구관측 인공위성  호 발사 성공,World
1108, 지구촌 날씨  인도 북동부  홍수로   명 사망,World
1109, 속보  빈 살만 사우디 왕세자  팔레스타인 편에서 갈등 멈추기 위해 노력 ,World
1110, 지구촌 돋보기  인간  염색체 완전 해독 의미는 ,World
1111,아라온호  북극해 기후변화  시한폭탄  구멍 확인,World
1112, 업무 육아에 쫓겨서  일본도 똑같네   대     는 주 회도 운동 못해,World
1113,유엔 특별보고관  홍콩 민주진영 대규모 재판 현상금에 우려 ,World
1114,중동 사실상 전면전에도 세계 금융시장 충격 제한적 왜 ,World
1115,이스라엘 주재 다국적기업도 영업중단 사태추이 촉각,World
1116,이란 개입해 확전  이란과 하마스는 어떻게 얽혀있나,World
1117,세계 전기차 절반  중국서 팔렸다    판매  위는 테슬라 제친   비야디,World
1118, 벌써 수송기 이륙     이스라엘엔 아낌없는 무기 지원 이 팔 전쟁 ,World
1119,  자동차 파업에  맥 트럭      명 동참  합의 불발되나,World
1120,케네디  무소속  선회에 트럼프 측  가짜 보수에 속아선 안 돼  견제,World
1121, 모든 폭력은 이스라엘 책임  하버드 학생들 성명 발표에  발칵 ,World
1122,빈 살만  사우디는 팔레스타인 국민 편  하마스는 언급 안해,World
1123,     콜레스테롤 수치 높아도 치매 위험 ,World
1124,이스라엘과  화해모드  보이던 사우디 빈 살만  팔레스타인 국민 편에 설 것 ,World
1125,밤낮없는 공습경보 기자가 전한 이스라엘 현지 상황,World
1126,   영유권 갈등 필리핀에 경고 남중국해서는 군사훈련  맞불 ,World
1127,테슬라  월  중국산 전기차  판매량 전년비       ,World
1128,미국 등 서방  개국 공동성명  하마스 테러 규탄 ,World
1129,    억 달러 부동산 구하자  싱가포르  해수면 상승과 분투,World
1130,우크라 이어 이스라엘까지   두 개의 전선  딜레마에 빠진 미국,World
1131,백악관 앞에서 울려 퍼진  한반도 전쟁 그만  평화는 바로 지금  ,World
1132,케네디  미국 대선 무소속으로 도전 바이든 지지자 이탈 가능성,World
1133, 고교생에 콘돔 무료로 지급하라   법안에 돈 없다며 제동 건  이 나라 ,World
1134, 이 팔 전쟁     두 개의 전선  딜레마 지상군 파병엔 선 그어 종합 ,World
1135,주요 항공사  이스라엘  항공편 잇달아 운항 중단,World
1136,다른 덴 문 닫는데 흑자전환한   라멘집 비결은,World
1137, 자막뉴스   거리서 학살 벌어지는데     이스라엘이  에 따진 이유,World
1138, 상원 대표단 방중에  고위급 총출동 내달 정상회담  청신호 ,World
1139, 하마스 테러 규탄 이스라엘 지지       등  개국 정상 공동성명,World
1140,   이스라엘 돕기 에 우크라이나는 뒷전으로 밀리나  이 팔 전쟁 ,World
1141,사우디 왕세자  팔레스타인 편에 서겠다  지지 선언,World
1142,젤렌스키  중동 전쟁  러시아에 이익 하마스 러  본질은 같아 ,World
1143,뉴욕타임스  팍스 아메리카나의 종말 무력충돌은 다극화 전환의 상징 ,World
1144,엔화  중동 지정학 리스크에  달러    엔대 중반 상승 출발,World
1145,밤낮없는 공습경보 기자가 전한 이스라엘 현지 상황,World
1146,   영유권 갈등 필리핀에 경고 남중국해서는 군사훈련  맞불 ,World
1147,테슬라  월  중국산 전기차  판매량 전년비       ,World
1148,일본  고온과 강수량 부족으로 송이버섯 흉작,World
1149,한총리  파리서 부산엑스포 유치 총력  총리 회담도 종합 ,World
1150,우크라군  바흐무트서 러시아군 사령관 생포 ,World
1151,로버트 케네디  세 민주당 탈당   무소속으로 내년 미 대선 도전,World
1152,이스라엘 한인회장  관광객 단기체류자    여명 파악 예루살렘은 안전 ,World
1153, 글로벌포커스  내각 공격이 두려울 것  금리 못 올리는   총재의 속사정,World
1154,중동 위기에 속으로 웃는 방산업체    록히드마틴     넘게 ,World
1155, 하마스 로켓포에 아이언돔 뚫렸다  오보 가능성 ,World
1156,  등 되면   조원  실화    달 묵은    파워볼  당첨금  역대  위 ,World
1157,이 팔 분쟁에            방산업체 주가도 급등,World
1158, 비행기 이미 이륙  미국  이스라엘에 신속 무기 지원,World
1159,미국  이스라엘에 신속 무기 지원  비행기 이미 이륙 ,World
1160,젤렌스키  중동에서 전쟁 일으키는 것은 러시아의 이익에 부합 ,World
1161, 비행기 이미 이륙  미국  이스라엘에 신속 무기 지원,World
1162,백악관   이스라엘 지상군 파병 없다 ,World
1163,젤렌스키  전쟁 중 첫 루마니아 방문  공통 관심사 논의 ,World
1164,      등  하마스 테러 규탄  바이든표 중동전략 위기 이 팔전쟁 ,World
1165, 해군  정기훈련서 외국 함선 수중 음파 데이터 수집  공개,World
1166,이 팔 충돌에 유가 급등했는데 미 주가는 상승 왜 ,World
1167,이스라엘 가자 사망자     명  인질    명 끌려갔다 ,World
1168, 간첩법 데이터안전법  내부통제 고삐 죄는    시민들은  부글                ,World
1169,브라질  리우 파벨라서 대규모 카르텔 소탕작전 개시  여기는 남미 ,World
1170,사우디  이 팔 분쟁 관련  팔레스타인 편에 설 것 ,World
1171,  하마스 규탄 참여하면서도 지상군 파견   은 이스라엘 비난,World
1172,   이스라엘 군사지원  속도   우크라 무기공급 차질없다 ,World
1173,미 영 프 독 이  하마스 공격은  테러  이스라엘 지지 ,World
1174, 뉴스라이더  무력충돌 사망      명 육박    차 중동전으로 확대 ,World
1175,미영프 등    정상  하마스 테러 규탄 이스라엘 지지 ,World
1176, 흐르는 소면    유명 맛집에서    명 집단 식중독    폐업하겠다 ,World
1177,유엔 사무총장  이스라엘 가자 포위 계획에 깊은 고통 느낀다 ,World
1178, 고교생 모두에게  무상 콘돔  지급 의무화  캘리포니아 법안 좌초된 까닭은,World
1179, 미  힘 빠졌다는 신호 다극화 체제 전환의 상징적 사건 ,World
1180, 세계 최대 감옥  가자지구 완전 포위 이스라엘 지상전 임박,World
1181, 이 팔 전쟁   비행기 이미 이륙  미국  이스라엘에 신속 무기 지원,World
1182,아프간 강진으로 벌써     여명 사상자 발생  맨손 삽으로 구조  지원 절실 ,World
1183,시진핑  지구는 중 미 각자 발전 수용 가능  미국에 공존 강조,World
1184,멕시코 해안에 열대성 폭풍  맥스   리디아  잇따라 상륙,World
1185,이스라엘  상상도 못했다   하마스 충격적 공격 루트   녹취록 ,World
1186,   이스라엘에 미군 파견 없어  국민 긴급대피 적극 고려안해 ,World
1187,미영프독이탈리아 등    정상  하마스테러 규탄 이스라엘 자기방어 지지 ,World
1188,미국 영국 독일 등  개국 정상  하마스 지독한 테러 규탄 이스라엘 지지 ,World
1189,백악관  이란  하마스 공격 직접 지원했다는 구체적 증거 없어 ,World
1190,중동 무력 충돌에 국제유가 급등     주가는 상승,World
1191, 민간 건물 공습하면 인질 처형   하마스  이스라엘에 경고,World
1192,이스라엘 공격으로 레바논 헤즈볼라 대원  명 사망 확전 여부 촉각,World
1193,   면전에서  실망했다   시진핑  관계 망치지 말자 ,World
1194, 이스라엘  지상군 전면전 가능성 커  아이언돔 뚫린 건 과장   한판승부 ,World
1195,미국 등 서방  개국 정상 공동성명  하마스 규탄 이스라엘 지지 ,World
1196,볼티모어 입항  해군 전단  한미동맹   주년  더 발전하길 ,World
1197,세계 항공사들 이스라엘행 운항 중단  언제 로켓 맞을지 몰라 ,World
1198,러시아  국제우주정거장에서 냉각제 유출  승무원들은 안전  ,World
1199,미 영 프 독   정상  하마스 테러 규탄  공동 성명,World
1200,레바논 시리아도 이스라엘 공격    확전 대비 비상계획 수립,World
1201,이스라엘군    만 병력 가자지구 인근 배치 완료  지상전 일촉즉발,World
1202,러 항공사  제재로 미국산 엔진 수리 불가에 항공기 운항 줄여,World
1203, 자막뉴스     필요한 조치할 것    동결자금 걸린 이란에  엄포 ,World
1204,이스라엘 지상전 가자 전체 전장서 백병전으로  도처에 부비트랩,World
1205,바이든  하마스는 완전한 악 피에 굶주린 잔인함    떠올라 ,World
1206,지갑 닫은   명품족    루이비통도 성장세 꺾여,World
1207, 대의 위해 비행기 탔다  이스라엘  전세계서 예비군   만명 총동원령  이 팔 전쟁 ,World
1208,예비군 연령 넘겼지만 이스라엘   세 경영인  두 아들과 입대 ,World
1209,중국  이스라엘   팔레스타인에 모두 여행 금지령,World
1210,이스라엘  가자지구   곳 추가 공습 희생자     명 넘어,World
1211,영국도  빈대주의보  런던 지하철 맨체스터 버스서 빈대 출몰,World
1212,지상군 투입 임박    국민들  마음의 준비하고 있어    녹취록 ,World
1213,카타르  협상 중재  손사래   너무 이르다   이 팔 전쟁 ,World
1214, 무소속 출마  케네디   대선판도 흔들까  출마  시간만    억원 모금  돌풍 ,World
1215, 전기차 불공정 보조금 조사 나선     풍력 철강도 해보자 ,World
1216,  시카고에서 철새 약  천마리 떼죽음  충격  집단 폐사 이유는 ,World
1217, 뉴스앤이슈   경보 울리면 방공호 대피    현지 상황은 ,World
1218,  서열  위 하원의장 선출 코앞인데 누구 하나    표 얻을 사람이 없네,World
1219,중동전쟁 국채수익률 급등   금리인상 물건너간 듯,World
1220,레바논 시리아도 이스라엘 공격    확전 대비 비상계획 수립,World
1221,이스라엘  접경지역 주민에 대피령 지상전 임박했나,World
1222,    중국 전기차 이어 철강도 반보조금 조사,World
1223,바이든  이스라엘  반격하되 국제법 지켜야     유엔   도 우려,World
1224,하원의장 선거     공화당  분열 지속 후보 결론 못 낸듯,World
1225,대만총통 선거 석달 앞  야권 단일화 논의 최대 변수 제 야당 후보  여론조사  제안,World
1226,영국 정부는 왜  금연세대 정책 을 내놓았을까 ,World
1227,세계가 우려하는 일이   시리아 레바논서도 이스라엘 공격  지금이뉴스 ,World
1228, 울 할아버지 재산은 수백억원     손녀     자랑에     대 공산당원  제명 ,World
1229, 안보보좌관  모든 긴장고조 시나리오 대비 비상계획 수립 ,World
1230, 하마스  암호화폐로 수천만달러 자금 조성 정황  이 팔 전쟁 ,World
1231,중동 화약고 또 시한폭탄되나 바이든  악    시아파  개입말라 ,World
1232,유럽연합     경제정책  삐걱   마크롱과 숄츠의 어색한 관계 탓  조은아의 유로노믹스 ,World
1233, 영상  아이언 돔도 당했는데   장사정포  벌떼 공격  막을 수 있나,World
1234, 올댓차이나  홍콩 증시    경기부양 기대에 상승 개장  주       ,World
1235,바이든  이스라엘에 필요한 군사자산 투입 준비돼 있다 ,World
1236,이스라엘군 가자 장벽에 수십만 병력 탱크 집결  수일 내 지상작전 관측 ,World
1237,이스라엘 국방  지상전 곧 개시   가자인근 병력집결  주민엔 대피령,World
1238,이스라엘  전투기    대 등 전력 압도  하마스는 미사일  만기 보유,World
1239, 철의 검  이스라엘  제약 해제  전면 공격  군에 백지위임장 ,World
1240,러시아 인접 핀란드 에스토니아 연결 해저 가스관 파손  사보타주 가능성,World
1241, 다윗  필리핀  미국 뒷배 믿고  골리앗  중국과 맞짱,World
1242,전세계서 귀국 이스라엘  예비군   만명 총동원,World
1243,이스라엘  전면적 공격  예고 양측 사망자     명 넘어,World
1244,도대체 왜    곳곳서  원인불명 쓰나미  속출  긴급 기자회견까지,World
1245, 스브스픽   대지진 전조   일본 잇따르는  원인 불명  쓰나미,World
1246, 명품 싹쓸이  하던   돌변하자 세계  위     도  휘청 ,World
1247,대만  동부 전략지역에 미사일기지 신설  우회 공격대비,World
1248,바이든  이스라엘에 추가 군사지원  상황별 비상계획 수립,World
1249,파손된 핀란드 에스토니아 해저 가스관  노르드스트림 이어  사보타주  무게,World
1250, 중국 연간 신생아 수 당분간  천만명 선 유지될 듯 ,World
1251,이스라엘  이집트 가자지구 유일 통행로에 재차 공습,World
1252,가자지구 지상전 임박한듯 고속도로에 탱크 헬기 집결 이 팔 전쟁 ,World
1253,돈줄 막히는 기업들 이 팔 전쟁  첨단기술 산업까지 위협  이 팔 전쟁 ,World
1254,묶이면 전세계 경제  초토화    중동 최악의 시나리오   녹취록 ,World
1255,이스라엘  금기  백린탄 쐈나  불바다 영상  확산  이 팔 전쟁 ,World
1256,   세  최고령 스카이다이버  할머니  등극  일 만에 영면,World
1257,우크라전 잊혀진 전쟁 될라 젤렌스키  연일 러시아 때리기,World
1258,커지는 미중     격차  금세기에 미국 따라잡을 수 없을 것 ,World
1259,국제유가   이 팔 전쟁 에 전날 급등 후 소폭 하락 브렌트유      달러,World
1260,임박한 이스라엘 지상군 투입   가자 점령  아닌  하마스 무력화  목표,World
1261, 불바다 영상  확산 이스라엘  가자지구에 백린탄 쐈나,World
1262, 무소속 출마  케네디   대선 변수로    시간 만에    억 모금 ,World
1263, 속보  이스라엘의 가자지구 지상전 임박 탱크 헬기 집결,World
1264,영국으로 번진  빈대주의보  런던 지하철 맨체스터 버스에 등장,World
1265, 이스라엘  백린탄 사용  주장  불바다 영상  확산,World
1266, 영영 하늘로 돌아갔다       세 할머니   최고령 스카이다이버  등극  일 만에 영면,World
1267, 너무 늦은 나이란 없다       세 할머니  기네스 기록 세우고 영면  지금이뉴스 ,World
1268, 이 팔 전쟁  우크라전 잊혀진 전쟁 될라 젤렌스키  연일 러시아 때리기,World
1269,젤렌스키  곧 우크라 곡물 루마니아 몰도바 통해 수출 ,World
1270,유럽 또 난방비 비상 타마르 가스전 폐쇄 여파  이 팔 전쟁 ,World
1271, 여야  하원의장 후보 선출 논의 매카시  당 선택 받는 자에 투표 ,World
1272,러  우크라 에너지 시설 공격 지난해보다  주 빨리 시작,World
1273,호주 전 총리  대만 찾아   견제   자유 추구하는 대만 지지 ,World
1274,  최신형 무기  이스라엘 도착  하마스 레바논에 대응,World
1275, 속보      여명 사상자 난 아프간 북서부에 또 규모     강진,World
1276,이스라엘  당근과 채찍  정책에서  하마스 전면 제거 로 전환,World
1277,대만  중국  이 팔 전쟁 틈타  제 전선  만들려하지 말라 ,World
1278,이 신발 신었더니  신기록 달성   기술 도핑 테스트 필요한 거 아냐  ,World
1279, 뉴스라이브  이스라엘 하마스 무력충돌 격화   미국 이란 참전할까 ,World
1280,젤렌스키  러  우크라에 대한 지지 약화 위해 중동 분쟁 일으키려 해 ,World
1281, 불바다 영상  확산 이스라엘  가자지구에 백린탄 쐈나,World
1282,   맛집 비결    년 안 닦은 항아리   씨간장도 울고 갈  노포 봤더니,World
1283,미 장기 국채 금리 상승에 힘 실리는 기준금리 동결 가능성,World
1284,바이든    독립에 목숨 바친 폴란드 장군 소환한 까닭은 ,World
1285, 중동특사  이 팔 분쟁 근본적 해결법은  두 국가 해법  ,World
1286,이스라엘  레바논 국경 지역서도 교전     전면봉쇄 반대 ,World
1287,중국서 진주가격 폭등 후쿠시마 핵오염수 방류 때문 ,World
1288,  정부  이 팔 각각 수장과 전화 협의 조율 균형 외교 모색 ,World
1289,아프가니스탄 북서부에 또 규모     강진,World
1290,사우디  팔레스타인 편에 섰다  전선 확대,World
1291,  집중 육성 신에너지차 등록 대수 올해  천만대 돌파 전망,World
1292,      치솟던   국채금리   월 이후 최대폭 하락  이유는 ,World
1293,시상식 도우미는 왜 항상 여자일까,World
1294, 걔 마이크 주지 마    연예기획사 자니즈가 성착취 보도 막은  치밀한  방법,World
1295,레바논 시리아서도 이스라엘 공격      중동 확전  대비 비상계획 수립,World
1296,이스라엘 전선 확대되나 친이란 세력 움직임에    개입 마라  경고,World
1297,이스라엘  지상전 준비 박차 예비군  만명 추가 소집,World
1298,엔화  중동 지정학 리스크에  달러    엔대 중반 반등 출발,World
1299,푸틴도 기시다도 움직이는데  시진핑  이 팔 전쟁  중재에 나설까 ,World
1300,하마스 침공 성공  우연 아니었다 역대 전투  열공  전략집단 진화,World
1301,      상공 낙하  일 뒤  하늘로 올라간     살 스카이다이버,World
1302,   맛집 비결    년 안 닦은 항아리   씨간장도 울고 갈  노포 봤더니,World
1303,이 팔 충돌 지속에  민주당서도  한국발 이란 자금 재동결하라 ,World
1304, 북한  이스라엘 전쟁 이용 기회주의적 도발가능성  바이든 안보공약 시험대 ,World
1305,  국방부  항공모함 제럴드 포드 호 동지중해 도착 ,World
1306,이스라엘  레바논  로켓   발 중  발 요격 ,World
1307,아르헨티나 또 국가부도  페소화 폭락  달러당  천 페소 돌파,World
1308,대만 국경일에 차이잉원  중국에  평화는 유일한 선택지   대만은 지금 ,World
1309,세계 각국 군용기 국적기 투입해 이스라엘 자국민 대피,World
1310,이스라엘  시리아에서도 포탄 날아왔다 원점 대응 포격 ,World
1311,일본인   명 중  명 이상  중국에 좋지 않은 인상 있다 ,World
1312,  핵항모  이스라엘에  척 더 온다    인질 구조 특수부대도 파견,World
1313,   년 안 씻은 항아리가 맛의 비법   유명식당 논란,World
1314, 이 팔 전쟁  세계 각국  군용기 국적기 투입해 자국민 대피,World
1315,하마스 전쟁자금 어디서  암호화폐로 수백만달러 모금,World
1316,국제유가  중동 긴장 고조에도 하락              ,World
1317,율동 한 번에   년치 월급 벌었다  교사 화제에  청년들  라방할래 ,World
1318,세상에 딱    장     억원에 팔릴 거라는 이 우표  뭐길래,World
1319, 공습 경보 울려 대피중 다시 연락합시다   이스라엘 현장통신 ,World
1320,멀어지는 중국의   추월  금세기 중엔 어려워 ,World
1321,러시아의 교묘한 이간질   우크라전서 노획한 서방무기 하마스에 제공 ,World
1322,미    세 할머니   최고령 스카이다이버  등극  일 만에 영면,World
1323,시리아서 첫 포격 이스라엘  대응 포격  이 팔 전쟁 ,World
1324,미 케네디 변수 부상  무소속 출마  시간 만에    억 모금  돌풍 ,World
1325,  시카고서 하룻밤 사이 철새     마리 떼죽음  왜 ,World
1326, 하마스 완전한 악  바이든 군사 지원 준비 사망자     명 넘어 종합 ,World
1327,이스라엘  시리아서 포탄 날아와 대응 포격 ,World
1328, 하원  임시 의장이 이스라엘 지원안 의결하나 이 팔전쟁 ,World
1329, 북   중  기회주의적 도발 가능성 바이든 안보 공약 시험대 ,World
1330, 지원 무기 실은 첫 미국 비행기 이스라엘 군부대 도착,World
1331,이스라엘  시리아 포격에 맞대응 커지는 확전 우려,World
1332, 케네디 변수 부상  무소속 출마  시간만    억원 모금  돌풍 ,World
1333,바이든  완전한 악 하마스     만행 떠올라     이스라엘에 무기 추가 투입,World
1334,하룻밤 사이 철새  천 마리 집단 폐사  그 이유는 ,World
1335,북한   연합훈련 중단 유엔사 해체  주장 한국과 유엔 회의서 충돌,World
1336,바이든  밴드 불러 바비큐 파티 구설    중동 확전 대비해 비상계획 ,World
1337,스페인  자국민 송환에 군용기 파견  도 특별 항공편 이 팔 전쟁 ,World
1338,바이든  필요시 이스라엘에 추가 군사자산 투입 준비돼 있다  종합 ,World
1339,정상화 압박 크지만       공화 하원의장 후보 선정 난항,World
1340, 미스 포르투갈  사상 첫 트랜스젠더 우승자 나왔다  내달  미스 유니버스  출전,World
1341, 무소속 돌풍   케네디  시간만    억 모금  바이든 트럼프 대선판 요동치나,World
1342,빈 살만  팔레스타인 지지  이스라엘과 국교 논의 중단 전망,World
1343, 미군  하마스에 잡힌 인질 구출 위해 이스라엘에 전문가 파견 ,World
1344,보렐    외교위원장   이스라엘 보복 국제법에 위배  이 팔 전쟁 ,World
1345,바이든  하마스의 공격은  학살 행위      자산 추가투입 준비됐다 ,World
1346,이스라엘 지상전 준비   양측 사망자     명 넘겨,World
1347, 최고령 스카이다이버       세 할머니  세계 신기록  일 만에 영면,World
1348,     하마스 암호화폐로 전비 수천억원 조달 ,World
1349,바이든  하마스 공격은  악    이스라엘에 군사 지원 준비 ,World
1350,에르도안 푸틴  이 팔 전쟁 현황에 관해 전화 회담,World
1351,   하마스의 이스라엘 공격에도  균형외교    미국과는 다른 길  왜 ,World
1352,전세계 곳곳서 전쟁 하마스 공격  새 국제질서 신호 딥포커스 ,World
1353, 깊은 맛 위해  소스 항아리   년간 안 씻은   유명 식당,World
1354,두 개의 전쟁  세계경제 둘로 쪼갠다 뒷북 글로벌 ,World
1355, 하원 임시의장  행동해야 한다면  이스라엘 지원안 의결하나,World
1356, 영상  압도적 군사력 이스라엘  하마스 소탕 가로막는 장애물  가지,World
1357,미국산 탄약 이스라엘에 도착  슈퍼 핵 항모 도 동지중해에,World
1358,   중동 확전  대비 비상계획 수립 돌입  동맹 파트너국들과 협의 중   이 팔 전쟁 ,World
1359,이 팔전쟁 덕분에 안도   한   증시 국채 금리  뚝  연준  금리 동결     증시에 호재될까   투자    ,World
1360,중동 전쟁 확전되나  시리아 레바논도 이스라엘 겨냥 포격,World
1361,바이든  속 뒤집힌다  하마스 규탄 이스라엘    탄약 첫 도착 ,World
1362, 국무    일 이스라엘 방문  추가 지원 논의 예정  이 팔 전쟁 ,World
1363,중국 비구이위안  채무 못 갚아  디폴트 현실화되나 ,World
1364, 속보  이스라엘 내 한국 국민 중    명 인천국제공항 도착,World
1365,예루살렘 교민들  어제도 공습사이렌 두번 외출 못하고 뉴스만 ,World
1366,미증시 이틀 연속 랠리  중동전쟁 미증시에는 오히려 호재 ,World
1367,이 신발 신으면 신기록  신발 도핑  ,World
1368,국가원수급 경호  황금박쥐상이 뭐길래,World
1369,      등 전세계 동시대응 가능 중동 확전 대비해 비상계획 ,World
1370,   세   할머니  최고령 스카이다이버  등극  일만에 영면  열정적이었던 분 ,World
1371,뉴욕증시  지정학적 리스크 속 국채금리 하락에 상승 다우      ,World
1372,잠시 후 이스라엘서    명 태운 항공기 인천 도착,World
1373,폭락하는 아르헨티나 통화 암시장서 달러당  천 페소 돌파,World
1374,핀란드 에스토니아 잇는 가스관 통신케이블 파손  외부 활동 때문 ,World
1375,젤렌스키  이 팔 사태로 우크라에 대한 관심 분산 러에 이득 ,World
1376,뉴욕증시  이 팔 전쟁 여파에도 국채금리 하락에 상승 마감,World
1377, 이스라엘 추가 지원  약속한      개 전선 에 발 담그나 ,World
1378,이번엔 레바논 국경서 포격전     가자 전면봉쇄 반대 ,World
1379,이스라엘 하마스 전쟁   세계 대전  우려 나오는 이유는 ,World
1380, 이스라엘 대응 의무 있다  바이든  하마스 섬멸에 힘실어 확전 초읽기 이 팔 전쟁 ,World
1381,바이든  속 뒤집힌다  하마스 규탄 이스라엘    탄약 첫 도착 ,World
1382,미국  인질 구출 위해 전문가 파견 검토 ,World
1383,   중동 확전 대비해 비상계획    등 전세계 동시대응 가능 ,World
1384,핀란드 에스토니아 해저가스관 파손   고의훼손  됐다 ,World
1385,하마스보다 강력한 헤즈볼라 결국 개입하나 레바논 접경서 교전 확대,World
1386,   장사정 미사일도 조기 배치 검토,World
1387,중동 외교 실패 유가 급등 지지율 바닥   재선 도전  바이든  카터 전철 밟나,World
1388,   세계 최초 아스팔트 수소 연계 프로젝트 추가지원 미개척  원전수소 분야 개척,World
1389,전해조 기술 풍부한 풍력자원  그린수소의 꿈  준비하는  ,World
1390, 영국 수소 전략 르포    천연가스 대신할   수소에너지의  대 강점,World
1391,헝다에 이어 비구이위안도 디폴트 위기   부동산 수난시대  뒷북 글로벌 ,World
1392, 최고령 스카이다이버      세 할머니  기록 일주일 만에 사망,World
1393,  국무장관  이번주 이스라엘 간다,World
1394,케네디   대선 무소속 출마 선언  바이든 트럼프 구도에 변수 ,World
1395, 국무    일 이스라엘 방문     현시점에서 군사작전 계획 없어   이 팔 전쟁 ,World
1396,우여곡절 끝 개최     금  마이클 잭슨 첫 내한공연 뉴스속오늘 ,World
1397,중동전쟁으로 금리인상 중단 기대  미증시 일제 상승 상보 ,World
1398, 에콰도르 대선       최연소    첫 여성  임기는  년여 불과,World
1399,미국    세 할머니   최고령 스카이다이버  등극  일 만에 영면,World
1400,레바논서 이스라엘로 로켓   발 발사 이스라엘  대응 요격 ,World
1401,테슬라       루시드       리비안       전기차 일제 랠리 종합 ,World
1402,미국  인질 구출 위해 전문가 파견 검토 ,World
1403,   중동 확전 대비해 비상계획    등 전세계 동시대응 가능 ,World
1404, 진화 거듭하는 일본 고향납세  연간 모금액   조원 시대 눈앞 유연한 발상으로 판 키웠다,World
1405, 앞서가는 한국과 함께할 것  첫    국가정상회의 이끄는  고문,World
1406, 이스라엘도  팔레스타인도 모두 친구  중재자 자처하는 중국,World
1407, 뉴욕유가  지정학적 불안 속 소폭 하락,World
1408,바이든  하마스 공격으로 미국인   명 사망  순수 악     만행 떠올라  ,World
1409,핀란드 에스토니아 해저가스관 파손  고의 훼손  가능성 무게 종합 ,World
1410,바이든  이스라엘 전적 지지 군사자산 추가 투입 준비 ,World
1411,존   케네디 조카  무소속으로 대선 출마 ,World
1412, 전웅빈 특파원의 여기는 워싱턴  몰려드는 불법 이민자들  코너에 몰리는 바이든,World
1413,비구이위안  디폴트 언급   모든 역외채무 못 갚아 ,World
1414,    이스라엘 국제법 지켜야  가자지구 봉쇄 반대,World
1415,  외무장관  오만 긴급회의  팔  재정 지원 중단    결정 번복 이 팔 전쟁 ,World
1416,한국 해군 순항전단  볼티모어 입항  당신의 헌신을 잊지 않을 것  환영식,World
1417, 말로  안좋은 노벨평화상 징크스  이 팔 평화협정   년만에 파국,World
1418, 중공군에 포위됐다 생존  다신 한국 안 온다 했었죠 ,World
1419,물밀 듯 밀려오는 이민자에   진보 도시  뉴욕 시카고도 분열,World
1420,젤렌스키  이 팔 전쟁으로 우크라에 대한 관심 분산될 위험 있어 ,World
1421,이스라엘  레바논  로켓   발 중  발 요격 시리아  다수 포탄 발사  종합 보  이 팔 전쟁 ,World
1422,성장률 내리고 물가 올리고  전 세계에  스태그  경고등,World
1423,이스라엘군 가자지구 진입 임박 헤즈볼라 이란 개입하나,World
1424,지상군 파병엔 선 긋는   중동  확전 차단 안간힘,World
1425,나토 빅   이스라엘 지지  밝혔지만    무기지원    는 관망,World
1426,     내년 세계성장률         성장률도          하향,World
1427, 의원들  시진핑 만나  불공정한 경쟁이 문제  직격탄,World
1428, 재선 도전  바이든   중동 우크라 중국   대 외교정책 모두 시험대,World
1429,   명 귀국길  가자지구에도 교민 가족 ,World
1430, 생성형    기술  높은 비용 등으로 내년  찬바람  맞을 것 ,World
1431,레바논 남부서 이스라엘에 로켓   발 발사  발 요격,World
1432,과테말라 정권교체  험난  당선인 지지자  검찰수사에 항의시위,World
1433,핀란드  에스토니아 연결 해저가스관   외부 활동 으로 손상 ,World
1434,   모든 당사자 자제 촉구  하마스 때리는  와 온도차 왜 ,World
1435,일본인      중국에 대한 인식 안 좋다  응답,World
1436,독 프  원전 보조금 둘러싼 이견 해소 주력 ,World
1437,레바논서 이스라엘에 로켓   발 발사 이스라엘   발 요격 ,World
1438, 이 팔 전쟁        기회주의적 도발가능성 바이든 안보공약 시험대 ,World
1439,적 거점 공격  토마호크  이어   자국산 장사정 미사일도 조기배치 검토,World
1440,케네디  무소속 출마  제 후보 현실화    대선판도 변수로,World
1441, 의원단과  마주 앉은  시진핑  양국 관계 망칠 이유 없다 ,World
1442,아르헨 대선  위 후보  페소는 쓰레기   외환시장 패닉,World
